Date,0
1974-10-01,6269.179464285715
1974-11-01,6279.500595238094
1974-12-01,6289.8217261904765
1975-01-01,6300.142857142857
1975-02-01,7012.7753968253965
1975-03-01,7062.392063492062
1975-04-01,7112.00873015873
1975-05-01,7161.625396825397
1975-06-01,7211.242063492063
1975-07-01,7260.8587301587295
1975-08-01,7310.475396825398
1975-09-01,7360.092063492064
1975-10-01,7409.708730158731
1975-11-01,7459.325396825396
1975-12-01,7508.942063492063
1976-01-01,6302.0025974025975
1976-02-01,6337.882142857143
1976-03-01,6373.761688311687
1976-04-01,6409.641233766234
1976-05-01,6445.52077922078
1976-06-01,6481.400324675324
1976-07-01,6517.279870129871
1976-08-01,6553.159415584416
1976-09-01,6589.03896103896
1976-10-01,6624.918506493506
1976-11-01,6660.798051948052
1976-12-01,6696.677597402598
1977-01-01,5790.471428571429
1977-02-01,4217.406224562475
1977-03-01,4213.885068172568
1977-04-01,4210.3639117826615
1977-05-01,4206.842755392755
1977-06-01,4203.321599002848
1977-07-01,4199.800442612943
1977-08-01,4196.279286223035
1977-09-01,4192.75812983313
1977-10-01,4189.236973443224
1977-11-01,4185.715817053318
1977-12-01,4182.194660663411
1978-01-01,3864.4678500986192
1978-02-01,4136.464847883598
1978-03-01,4128.089524827025
1978-04-01,4119.714201770452
1978-05-01,4111.338878713878
1978-06-01,4102.963555657306
1978-07-01,4094.5882326007327
1978-08-01,4086.2129095441596
1978-09-01,4077.8375864875866
1978-10-01,4069.462263431013
1978-11-01,4061.08694037444
1978-12-01,4052.711617317867
1979-01-01,4044.3362942612935
1979-02-01,4036.988748982499
1979-03-01,4029.641203703704
1979-04-01,4022.2936584249087
1979-05-01,4014.9461131461135
1979-06-01,4007.5985678673183
1979-07-01,4000.251022588522
1979-08-01,3992.903477309727
1979-09-01,3985.5559320309317
1979-10-01,3978.2083867521364
1979-11-01,3970.860841473341
1979-12-01,3963.513296194546
1980-01-01,2817.728368999422
1980-02-01,2820.6638188711872
1980-03-01,2823.599268742953
1980-04-01,2826.5347186147187
1980-05-01,2829.4701684864845
1980-06-01,2832.40561835825
1980-07-01,2835.3410682300155
1980-08-01,2838.2765181017808
1980-09-01,2841.2119679735465
1980-10-01,2844.1474178453122
1980-11-01,2847.082867717078
1980-12-01,2850.0183175888437
1981-01-01,2710.506079087579
1981-02-01,2716.0540203546457
1981-03-01,2721.601961621712
1981-04-01,2727.149902888778
1981-05-01,2732.6978441558445
1981-06-01,2738.2457854229096
1981-07-01,2743.793726689976
1981-08-01,2749.341667957043
1981-09-01,2754.889609224109
1981-10-01,2760.4375504911754
1981-11-01,2765.9854917582416
1981-12-01,2771.533433025308
1982-01-01,2543.0171584476134
1982-02-01,2510.6458682815505
1982-03-01,2478.2745781154867
1982-04-01,2445.9032879494243
1982-05-01,2413.5319977833615
1982-06-01,2381.1607076172986
1982-07-01,2348.789417451236
1982-08-01,2316.4181272851724
1982-09-01,2284.0468371191096
1982-10-01,2251.675546953047
1982-11-01,2219.304256786984
1982-12-01,2186.932966620921
1983-01-01,2122.319864435082
1983-02-01,2087.9249105564318
1983-03-01,2053.5299566777826
1983-04-01,2019.1350027991332
1983-05-01,1984.7400489204836
1983-06-01,1950.3450950418344
1983-07-01,1915.9501411631845
1983-08-01,1881.5551872845351
1983-09-01,1847.1602334058857
1983-10-01,1812.765279527236
1983-11-01,1778.3703256485865
1983-12-01,1743.9753717699373
1984-01-01,1709.5804178912874
1984-02-01,1761.8065439064303
1984-03-01,1753.2790145628785
1984-04-01,1744.7514852193262
1984-05-01,1736.2239558757735
1984-06-01,1727.696426532222
1984-07-01,1719.1688971886697
1984-08-01,1710.6413678451179
1984-09-01,1702.1138385015659
1984-10-01,1693.586309158014
1984-11-01,1685.0587798144616
1984-12-01,1676.53125047091
1985-01-01,1668.0037211273573
1985-02-01,2282.5561178693993
1985-03-01,2273.858994188681
1985-04-01,2265.1618705079645
1985-05-01,2256.464746827247
1985-06-01,2247.7676231465293
1985-07-01,2239.0704994658117
1985-08-01,2230.3733757850946
1985-09-01,2221.6762521043775
1985-10-01,2212.9791284236594
1985-11-01,2204.2820047429423
1985-12-01,2195.5848810622247
1986-01-01,2085.717889300242
1986-02-01,2102.8166748556455
1986-03-01,2119.915460411048
1986-04-01,2137.014245966452
1986-05-01,2154.113031521855
1986-06-01,2171.2118170772583
1986-07-01,2188.3106026326614
1986-08-01,2205.409388188065
1986-09-01,2222.508173743468
1986-10-01,2239.606959298871
1986-11-01,2256.7057448542737
1986-12-01,2273.8045304096777
1987-01-01,2479.408687300354
1987-02-01,2468.8955032878644
1987-03-01,2458.382319275375
1987-04-01,2447.8691352628853
1987-05-01,2437.3559512503957
1987-06-01,2426.842767237906
1987-07-01,2416.329583225417
1987-08-01,2405.8163992129266
1987-09-01,2395.3032152004375
1987-10-01,2384.7900311879475
1987-11-01,2374.2768471754584
1987-12-01,2363.763663162969
1988-01-01,2353.2504791504794
1988-02-01,1967.9853223029693
1988-03-01,1973.7054313877845
1988-04-01,1979.4255404725996
1988-05-01,1985.1456495574146
1988-06-01,1990.8657586422294
1988-07-01,1996.585867727044
1988-08-01,2002.305976811859
1988-09-01,2008.0260858966742
1988-10-01,2013.7461949814888
1988-11-01,2019.4663040663042
1988-12-01,2025.1864131511188
1989-01-01,1939.8561598894933
1989-02-01,1970.440969704164
1989-03-01,2001.0257795188347
1989-04-01,2031.610589333506
1989-05-01,2062.195399148177
1989-06-01,2092.7802089628476
1989-07-01,2123.365018777519
1989-08-01,2153.9498285921895
1989-09-01,2184.5346384068603
1989-10-01,2215.119448221532
1989-11-01,2245.704258036202
1989-12-01,2276.2890678508734
1990-01-01,2306.8738776655446
1990-02-01,2352.5232349537036
1990-03-01,2333.00085753367
1990-04-01,2313.4784801136366
1990-05-01,2293.9561026936026
1990-06-01,2274.433725273569
1990-07-01,2254.9113478535355
1990-08-01,2235.3889704335015
1990-09-01,2215.866593013468
1990-10-01,2196.3442155934345
1990-11-01,2176.8218381734005
1990-12-01,2157.2994607533674
1991-01-01,2137.7770833333334
1991-02-01,2280.783148148148
1991-03-01,2294.6040740740737
1991-04-01,2308.425
1991-05-01,2322.2459259259263
1991-06-01,2336.066851851852
1991-07-01,2349.8877777777775
1991-08-01,2363.708703703704
1991-09-01,2377.5296296296297
1991-10-01,2391.3505555555553
1991-11-01,2405.171481481482
1991-12-01,2418.9924074074074
1992-01-01,2432.813333333333
1992-02-01,2426.0767676767678
1992-03-01,2419.340202020202
1992-04-01,2412.6036363636363
1992-05-01,2405.8670707070705
1992-06-01,2399.130505050505
1992-07-01,2392.393939393939
1992-08-01,2385.657373737374
1992-09-01,2378.920808080808
1992-10-01,2372.1842424242427
1992-11-01,2365.4476767676765
1992-12-01,2358.7111111111108
1993-01-01,2351.9745454545455
1993-02-01,2463.4633116883115
1993-03-01,2491.311038961039
1993-04-01,2519.1587662337665
1993-05-01,2547.006493506494
1993-06-01,2574.8542207792207
1993-07-01,2602.701948051948
1993-08-01,2630.549675324675
1993-09-01,2658.3974025974026
1993-10-01,2686.24512987013
1993-11-01,2714.092857142857
1993-12-01,2741.9405844155845
1994-01-01,2514.5647727272726
1994-02-01,2543.438478535353
1994-03-01,2572.3121843434346
1994-04-01,2601.185890151515
1994-05-01,2630.0595959595958
1994-06-01,2658.9333017676768
1994-07-01,2687.807007575758
1994-08-01,2716.6807133838383
1994-09-01,2745.5544191919194
1994-10-01,2774.428125
1994-11-01,2803.301830808081
1994-12-01,2832.1755366161615
1995-01-01,2674.2104377104374
1995-02-01,2653.4691859066857
1995-03-01,2632.727934102934
1995-04-01,2611.9866822991826
1995-05-01,2591.245430495431
1995-06-01,2570.504178691679
1995-07-01,2549.762926887927
1995-08-01,2529.021675084175
1995-09-01,2508.2804232804233
1995-10-01,2487.5391714766715
1995-11-01,2466.7979196729193
1995-12-01,2446.0566678691675
1996-01-01,2008.443067689886
1996-02-01,2034.8080271328
1996-03-01,2061.172986575714
1996-04-01,2087.5379460186277
1996-05-01,2113.9029054615416
1996-06-01,2140.2678649044556
1996-07-01,2166.6328243473695
1996-08-01,2192.997783790284
1996-09-01,2219.362743233198
1996-10-01,2245.727702676112
1996-11-01,2272.092662119026
1996-12-01,2298.45762156194
1997-01-01,1913.5221030409919
1997-02-01,1846.5513350268557
1997-03-01,1869.3278041325957
1997-04-01,1892.1042732383357
1997-05-01,1914.8807423440758
1997-06-01,1937.6572114498158
1997-07-01,1960.4336805555556
1997-08-01,1983.2101496612952
1997-09-01,2005.9866187670357
1997-10-01,2028.7630878727753
1997-11-01,2051.5395569785155
1997-12-01,2074.3160260842556
1998-01-01,1972.7007647907647
1998-02-01,2009.5255946127947
1998-03-01,2008.4223938431937
1998-04-01,2007.3191930735932
1998-05-01,2006.2159923039924
1998-06-01,2005.1127915343916
1998-07-01,2004.0095907647908
1998-08-01,2002.90638999519
1998-09-01,2001.8031892255892
1998-10-01,2000.6999884559884
1998-11-01,1999.5967876863876
1998-12-01,1998.4935869167866
1999-01-01,1805.2434363337811
1999-02-01,1780.3638673889968
1999-03-01,1755.484298444212
1999-04-01,1730.6047294994278
1999-05-01,1705.7251605546433
1999-06-01,1680.845591609859
1999-07-01,1655.9660226650744
1999-08-01,1631.08645372029
1999-09-01,1606.2068847755054
1999-10-01,1581.3273158307209
1999-11-01,1556.4477468859363
1999-12-01,1531.568177941152
2000-01-01,1520.3861180933764
2000-02-01,1268.4140164943083
2000-03-01,1274.0290442921275
2000-04-01,1279.6440720899473
2000-05-01,1285.2590998877665
2000-06-01,1290.874127685586
2000-07-01,1296.4891554834055
2000-08-01,1302.104183281225
2000-09-01,1307.7192110790445
2000-10-01,1313.334238876864
2000-11-01,1318.9492666746835
2000-12-01,1324.5642944725028
2001-01-01,1736.9862148468817
2001-02-01,1755.1456469590078
2001-03-01,1773.3050790711345
2001-04-01,1791.4645111832613
2001-05-01,1809.6239432953878
2001-06-01,1827.7833754075145
2001-07-01,1845.9428075196408
2001-08-01,1864.1022396317676
2001-09-01,1882.2616717438939
2001-10-01,1900.4211038560206
2001-11-01,1918.5805359681474
2001-12-01,1936.7399680802735
2002-01-01,1572.5663067821067
2002-02-01,1634.8002870554087
2002-03-01,1643.4828934350116
2002-04-01,1652.1654998146141
2002-05-01,1660.8481061942173
2002-06-01,1669.5307125738202
2002-07-01,1678.2133189534231
2002-08-01,1686.8959253330258
2002-09-01,1695.578531712629
2002-10-01,1704.2611380922317
2002-11-01,1712.9437444718346
2002-12-01,1721.6263508514376
2003-01-01,1730.3089572310405
2003-02-01,1499.995037430236
2003-03-01,1489.938568183727
2003-04-01,1479.882098937218
2003-05-01,1469.825629690709
2003-06-01,1459.7691604442
2003-07-01,1449.7126911976911
2003-08-01,1439.656221951182
2003-09-01,1429.5997527046734
2003-10-01,1419.5432834581643
2003-11-01,1409.4868142116554
2003-12-01,1399.4303449651468
2004-01-01,1389.3738757186377
2004-02-01,1339.127707821743
2004-03-01,1355.6842898492023
2004-04-01,1372.2408718766615
2004-05-01,1388.7974539041206
2004-06-01,1405.3540359315796
2004-07-01,1421.9106179590392
2004-08-01,1438.467199986498
2004-09-01,1455.0237820139573
2004-10-01,1471.5803640414165
2004-11-01,1488.136946068876
2004-12-01,1504.693528096335
2005-01-01,1521.2501101237945
2005-02-01,1669.4865232440234
2005-03-01,1673.9661200811202
2005-04-01,1678.445716918217
2005-05-01,1682.9253137553137
2005-06-01,1687.4049105924107
2005-07-01,1691.8845074295073
2005-08-01,1696.364104266604
2005-09-01,1700.843701103701
2005-10-01,1705.3232979407978
2005-11-01,1709.8028947778948
2005-12-01,1714.2824916149916
2006-01-01,1718.7420334928229
2006-02-01,1469.6067084911615
2006-03-01,1477.8885874368689
2006-04-01,1486.1704663825758
2006-05-01,1494.452345328283
2006-06-01,1502.7342242739899
2006-07-01,1511.016103219697
2006-08-01,1519.297982165404
2006-09-01,1527.5798611111113
2006-10-01,1535.8617400568182
2006-11-01,1544.1436190025252
2006-12-01,1552.4254979482325
2007-01-01,1468.9110606060608
2007-02-01,1559.165575284091
2007-03-01,1573.6131486742424
2007-04-01,1588.060722064394
2007-05-01,1602.5082954545455
2007-06-01,1616.9558688446969
2007-07-01,1631.4034422348484
2007-08-01,1645.851015625
2007-09-01,1660.2985890151513
2007-10-01,1674.746162405303
2007-11-01,1689.1937357954546
2007-12-01,1703.6413091856061
2008-01-01,1718.0888825757575
2008-02-01,1732.4336347853537
2008-03-01,1746.7783869949496
2008-04-01,1761.1231392045456
2008-05-01,1775.4678914141414
2008-06-01,1789.8126436237376
2008-07-01,1804.1573958333333
2008-08-01,1818.502148042929
2008-09-01,1832.8469002525253
2008-10-01,1847.1916524621213
2008-11-01,1861.5364046717173
2008-12-01,1875.8811568813132
